thickness,Umach,AOA,RE,Cl,Cdt,Cdp,Cdf,Cm
11,0.45,0.0,0.8E+06,-1.523846153428376E-015,1.034777270471022E-002,2.072793194065971E-003,8.274979510644244E-003,1.799671522917379E-013
11,0.45,1.0,0.8E+06,0.119708883743697,1.041477370079416E-002,2.160748970647789E-003,8.254024730146369E-003,-1.167157949609999E-003
11,0.45,2.0,0.8E+06,0.239169174567562,1.062527524201931E-002,2.434339669560844E-003,8.190935572458461E-003,-2.431595987354781E-003
11,0.45,3.0,0.8E+06,0.358128892855866,1.098846946464399E-002,2.906185235723297E-003,8.082284228920695E-003,-3.892105499184556E-003
11,0.45,4.0,0.8E+06,0.476255474285934,1.152357164153250E-002,3.601531100459847E-003,7.922040541072657E-003,-5.658924917634617E-003
11,0.45,5.0,0.8E+06,0.592994925081191,1.227058564766545E-002,4.571328573674240E-003,7.699257073991215E-003,-7.872996101145852E-003
11,0.45,5.5,0.8E+06,0.650536328173493,1.274877772614644E-002,5.192229371784908E-003,7.556548354361532E-003,-9.208406160909555E-003
11,0.45,6.0,0.8E+06,0.707171891808847,1.332781690638536E-002,5.944948529020028E-003,7.382868377365325E-003,-1.074797254936170E-002
11,0.45,6.5,0.8E+06,0.762836884377264,1.400927970979725E-002,6.825363468325865E-003,7.183916241471383E-003,-1.250593386546936E-002
11,0.45,7.0,0.8E+06,0.817216766314988,1.482342031979564E-002,7.870043554277201E-003,6.953376765518438E-003,-1.453393133870544E-002
11,0.45,7.5,0.8E+06,0.865138315551301,1.624340297341544E-002,9.691546108072255E-003,6.551856865343183E-003,-1.730085266384820E-002
11,0.45,8.5,0.8E+06,0.924300663581077,2.224168833431998E-002,1.693882862345288E-002,5.302859710867114E-003,-2.501767727384930E-002
11,0.45,9.0,0.8E+06,0.929272724098870,2.760014010735200E-002,2.304390242447109E-002,4.556237682880906E-003,-2.821628006534273E-002
11,0.45,9.5,0.8E+06,0.915649789358151,3.483345210494355E-002,3.090282544929855E-002,3.930626655644981E-003,-2.858150063602641E-002
11,0.45,10.0,0.8E+06,0.882165988421777,4.298385384580608E-002,3.935400412258257E-002,3.629849723223507E-003,-2.511680071155854E-002
11,0.50,0.0,0.8E+06,-5.055678640487893E-013,1.038662632637579E-002,2.169823814205375E-003,8.216802512170418E-003,1.966118240437353E-013
11,0.50,1.0,0.8E+06,0.123494573641181,1.045833201684826E-002,2.264410472758192E-003,8.193921544090070E-003,-1.332908924003984E-003
11,0.50,2.0,0.8E+06,0.246765013375776,1.068392677548041E-002,2.559119214553045E-003,8.124807560927363E-003,-2.802076148753116E-003
11,0.50,3.0,0.8E+06,0.369575284595568,1.107482640222321E-002,3.070250418521697E-003,8.004575983701518E-003,-4.551106098391553E-003
11,0.50,4.0,0.8E+06,0.491573089557863,1.165702989113181E-002,3.832264836748995E-003,7.824765054382819E-003,-6.750583189063969E-003
11,0.50,5.0,0.8E+06,0.611944805718065,1.250080631282241E-002,4.938860944045463E-003,7.561945368776947E-003,-9.652875683462441E-003
11,0.50,5.5,0.8E+06,0.671226201468065,1.304891443958259E-002,5.655486862885653E-003,7.393427576696929E-003,-1.146446670185168E-002
11,0.50,6.0,0.8E+06,0.728865947604927,1.377707197861355E-002,6.608977457720377E-003,7.168094520893177E-003,-1.369131853605612E-002
11,0.50,6.5,0.8E+06,0.780572546627935,1.502892620423343E-002,8.213576046931431E-003,6.815350157302007E-003,-1.680054328787845E-002
11,0.50,7.0,0.8E+06,0.821777438788904,1.721872805115778E-002,1.088334142744392E-002,6.335386623713852E-003,-2.100514650217244E-002
11,0.50,7.5,0.8E+06,0.854591147010978,2.046703784518097E-002,1.474314418086024E-002,5.723893664320724E-003,-2.533411547242216E-002
11,0.50,8.5,0.8E+06,0.865211286502994,3.172874390955135E-002,2.747906857867265E-002,4.249675330878690E-003,-3.140051272854789E-002
11,0.50,9.0,0.8E+06,0.839921897144851,3.973163347784019E-002,3.594065684616822E-002,3.790976631671961E-003,-2.944021636284240E-002
11,0.50,9.5,0.8E+06,0.833090366249470,4.880732616517508E-002,4.528792820929879E-002,3.519397955876282E-003,-2.597152251893809E-002
11,0.50,10.0,0.8E+06,0.742726540231114,6.968692242643520E-002,6.659076034823605E-002,3.096162078199136E-003,-1.894412463329186E-003
11,0.55,0.0,0.8E+06,6.786081570807345E-013,1.044107911223789E-002,2.291267839269730E-003,8.149811272968162E-003,3.585968327834976E-013
11,0.55,1.0,0.8E+06,0.128260709267580,1.051885233085345E-002,2.394386810845707E-003,8.124465520007743E-003,-1.559423961004172E-003
11,0.55,2.0,0.8E+06,0.256354527646360,1.076536654508902E-002,2.718025557060809E-003,8.047340988028211E-003,-3.320868411674467E-003
11,0.55,3.0,0.8E+06,0.384100200811497,1.119554501974489E-002,3.284118585009918E-003,7.911426434734975E-003,-5.507332306738297E-003
11,0.55,4.0,0.8E+06,0.511058232480579,1.185375306506931E-002,4.152743804360176E-003,7.701009260709137E-003,-8.425364354880456E-003
11,0.55,5.0,0.8E+06,0.636195160478829,1.285871545052654E-002,5.480670053757249E-003,7.378045396769288E-003,-1.262051506288115E-002
11,0.55,5.5,0.8E+06,0.693503087146797,1.395251184422304E-002,6.860808091602048E-003,7.091703752620998E-003,-1.594061825555337E-002
11,0.55,6.0,0.8E+06,0.745084017867032,1.590620381207807E-002,9.208705503949172E-003,6.697498308128903E-003,-2.007800925931696E-002
11,0.55,6.5,0.8E+06,0.788873129539257,1.896295626065891E-002,1.277330048552344E-002,6.189655775135461E-003,-2.474819081809082E-002
11,0.55,7.0,0.8E+06,0.820645044516930,2.330234210774756E-002,1.777298496587677E-002,5.529357141870793E-003,-2.943113746035737E-002
11,0.55,7.5,0.8E+06,0.829077768832418,2.887125633001782E-002,2.406989846024929E-002,4.801357869768530E-003,-3.337598678596834E-002
11,0.55,8.5,0.8E+06,0.780529146062885,4.529938693384210E-002,4.156017880515230E-002,3.739208128689800E-003,-2.852426190139006E-002
11,0.55,9.0,0.8E+06,0.709767612503166,5.427467514422504E-002,5.059863289323039E-002,3.676042250994655E-003,-1.920486039533116E-002
11,0.55,9.5,0.8E+06,0.707021804341555,7.165748594462457E-002,6.839842212767099E-002,3.259063816953579E-003,-3.438267459064573E-003
11,0.55,10.0,0.8E+06,0.661437817364619,7.178597070795194E-002,6.801376460912298E-002,3.772206098828982E-003,-6.226607648075741E-003
11,0.60,0.0,0.8E+06,-3.862672334764561E-012,1.051784129529436E-002,2.445636248893526E-003,8.072205046400837E-003,-6.145067094065482E-013
11,0.60,1.0,0.8E+06,0.134403510722096,1.060427523442669E-002,2.560737763560016E-003,8.043537470866672E-003,-1.883494787142444E-003
11,0.60,2.0,0.8E+06,0.268783827602973,1.088221742264179E-002,2.926918029895474E-003,7.955299392746319E-003,-4.089527797231573E-003
11,0.60,3.0,0.8E+06,0.403088569082638,1.137322611920377E-002,3.577416974215770E-003,7.795809144988001E-003,-7.014031188252614E-003
11,0.60,4.0,0.8E+06,0.537040066227220,1.215685636791774E-002,4.617419357417558E-003,7.539437010500173E-003,-1.135303525468582E-002
11,0.60,5.0,0.8E+06,0.661107456747360,1.486043506681701E-002,7.878372205104629E-003,6.982062861712381E-003,-1.922168299130957E-002
11,0.60,5.5,0.8E+06,0.714956411541073,1.794751177507240E-002,1.139798731414991E-002,6.549524460922487E-003,-2.415231011288861E-002
11,0.60,6.0,0.8E+06,0.760797742863200,2.235706275965316E-002,1.636843032602193E-002,5.988632433631241E-003,-2.897925973974810E-002
11,0.60,6.5,0.8E+06,0.782853445939310,2.770464236581349E-002,2.238357721266949E-002,5.321065153144010E-003,-3.389843648498009E-002
11,0.60,7.0,0.8E+06,0.780982245150521,3.433115625027786E-002,2.969531743322655E-002,4.635838817051314E-003,-3.591510456035354E-002
11,0.60,7.5,0.8E+06,0.751517762136624,4.236343861015130E-002,3.823762225950690E-002,4.125816350644403E-003,-3.254333407411722E-002
11,0.60,8.5,0.8E+06,0.657877758607206,6.154135713525161E-002,5.785549672570357E-002,3.685860409548046E-003,-1.389815499167696E-002
11,0.60,9.0,0.8E+06,0.618694971143441,7.146415725020366E-002,6.782575207566144E-002,3.638405174542213E-003,-4.652908851399781E-003
11,0.60,9.5,0.8E+06,0.592247897149207,8.155948911652432E-002,7.793191512236400E-002,3.627573994160327E-003,3.466614254630219E-003
11,0.60,10.0,0.8E+06,0.571198379629803,9.112657528294671E-002,8.747606999634687E-002,3.650505286599849E-003,1.010746974783583E-002
11,0.05,0.0,0.9E+06,-7.574524937391941E-012,1.006930059716065E-002,1.710531664254854E-003,8.358768932905800E-003,-2.384313232961510E-012
11,0.05,1.0,0.9E+06,0.107573348625828,1.012185376707701E-002,1.777140021449466E-003,8.344713745627541E-003,-6.864428976642422E-004
11,0.05,2.0,0.9E+06,0.214906968493774,1.028823154628878E-002,1.985112360664936E-003,8.303119185623840E-003,-1.396134380073762E-003
11,0.05,3.0,0.9E+06,0.321785459291531,1.057163174477325E-002,2.338783955221463E-003,8.232847789551788E-003,-2.147370811407134E-003
11,0.05,4.0,0.9E+06,0.427935799416765,1.098154623170116E-002,2.849513812670096E-003,8.132032419031068E-003,-2.965124203430011E-003
11,0.05,5.0,0.9E+06,0.533057520318483,1.153137851132956E-002,3.533042693487476E-003,7.998335817842095E-003,-3.875757483966092E-003
11,0.05,5.5,0.9E+06,0.585116529220551,1.186484950580245E-002,3.946432422891236E-003,7.918417082911201E-003,-4.375477860492086E-003
11,0.05,6.0,0.9E+06,0.636780129009277,1.224052594931706E-002,4.410906613286900E-003,7.829619336030153E-003,-4.908903043449924E-003
11,0.05,6.5,0.9E+06,0.688018453290917,1.265877909628761E-002,4.925811924573836E-003,7.732967171713788E-003,-5.477022735942087E-003
11,0.05,7.0,0.9E+06,0.738744644284190,1.312687245135166E-002,5.499997090288172E-003,7.626875361063495E-003,-6.086489403244898E-003
11,0.05,7.5,0.9E+06,0.788897886929220,1.364733939093646E-002,6.136087222713318E-003,7.511252168223143E-003,-6.740299894240364E-003
11,0.05,8.5,0.9E+06,0.887166051330063,1.486644012249029E-002,7.616835767534288E-003,7.249604354956010E-003,-8.198472164760381E-003
11,0.05,9.0,0.9E+06,0.935080080417545,1.557734498898716E-002,8.473895116138913E-003,7.103449872848259E-003,-9.012843864529756E-003
11,0.05,9.5,0.9E+06,0.982021369543071,1.636598993641911E-002,9.419171747858002E-003,6.946818188561112E-003,-9.890187809606255E-003
11,0.05,10.0,0.9E+06,1.02785125449583,1.724214969065702E-002,1.046252054583136E-002,6.779629144825668E-003,-1.083370171901313E-002
11,0.10,0.0,0.9E+06,7.451716110482010E-014,1.007093016478101E-002,1.720319559987374E-003,8.350610604793633E-003,-2.620941658149079E-013
11,0.10,1.0,0.9E+06,0.107958187035920,1.012384874948129E-002,1.787481157887837E-003,8.336367591593449E-003,-6.989177166425945E-004
11,0.10,2.0,0.9E+06,0.215675133635486,1.029129322563919E-002,1.997087838998922E-003,8.294205386640267E-003,-1.422525716126779E-003
11,0.10,3.0,0.9E+06,0.322933930984849,1.057662878260547E-002,2.353675804596377E-003,8.222952978009089E-003,-2.190464086211279E-003
11,0.10,4.0,0.9E+06,0.429459990116508,1.098945181872598E-002,2.868812134290775E-003,8.120639684435209E-003,-3.028987934739851E-003
11,0.10,5.0,0.9E+06,0.534947314847378,1.154359696971149E-002,3.558752043499688E-003,7.984844926211791E-003,-3.966188897296706E-003
11,0.10,5.5,0.9E+06,0.587182608482634,1.187992095388936E-002,3.976301558760220E-003,7.903619395129131E-003,-4.481903942824095E-003
11,0.10,6.0,0.9E+06,0.639019140284141,1.225905862392155E-002,4.445764991326165E-003,7.813293632595402E-003,-5.033044422980209E-003
11,0.10,6.5,0.9E+06,0.690421660914191,1.268154546574664E-002,4.966697215944837E-003,7.714848249801804E-003,-5.621319473642802E-003
11,0.10,7.0,0.9E+06,0.741302709999065,1.315482253069657E-002,5.548189679265778E-003,7.606632851430801E-003,-6.253394233732060E-003
11,0.10,7.5,0.9E+06,0.791600902613767,1.368125758034411E-002,6.192616291719966E-003,7.488641288624134E-003,-6.932332147753184E-003
11,0.10,8.5,0.9E+06,0.890110073640502,1.491676505427073E-002,7.695568071802439E-003,7.221196982468286E-003,-8.449775224495304E-003
11,0.10,9.0,0.9E+06,0.938112713306133,1.563877007707598E-002,8.567307009082703E-003,7.071463067993257E-003,-9.298278068572476E-003
11,0.10,9.5,0.9E+06,0.985107010842742,1.644089564656565E-002,9.530108789742975E-003,6.910786856822669E-003,-1.021390668157365E-002
11,0.10,10.0,0.9E+06,1.03095301997296,1.733415888775316E-002,1.059507195772733E-002,6.739086930025865E-003,-1.119894939397661E-002
11,0.15,0.0,0.9E+06,6.154677733172936E-012,1.007388674969751E-002,1.736918849138208E-003,8.336967900559301E-003,1.585611850152269E-012
11,0.15,1.0,0.9E+06,0.108610639796289,1.012738665196742E-002,1.804978375900439E-003,8.322408276066980E-003,-7.203118037946302E-004
11,0.15,2.0,0.9E+06,0.216977655393743,1.029668658656534E-002,2.017400198347312E-003,8.279286388218029E-003,-1.467798307240351E-003
11,0.15,3.0,0.9E+06,0.324881755022983,1.058540000294668E-002,2.379042214822387E-003,8.206357788124292E-003,-2.264579352710130E-003
11,0.15,4.0,0.9E+06,0.432045051351334,1.100323565544981E-002,2.901730507199812E-003,8.101505148249994E-003,-3.139321770591194E-003
11,0.15,5.0,0.9E+06,0.538153697074458,1.156486228968873E-002,3.602733634314091E-003,7.962128655374634E-003,-4.122886085086315E-003
11,0.15,5.5,0.9E+06,0.590688597516641,1.190613151330527E-002,4.027494654844262E-003,7.878636858460995E-003,-4.666596480009123E-003
11,0.15,6.0,0.9E+06,0.642817526067439,1.229123165682267E-002,4.505561733823722E-003,7.785669922998941E-003,-5.249012584822188E-003
11,0.15,6.5,0.9E+06,0.694498271072982,1.272094025750875E-002,5.036791036946334E-003,7.684149220562417E-003,-5.872982997400477E-003
11,0.15,7.0,0.9E+06,0.745641012368103,1.320332431621192E-002,5.631042072505255E-003,7.572282243706686E-003,-6.545030977101272E-003
11,0.15,7.5,0.9E+06,0.796180054153701,1.374043632832753E-002,6.290440889660340E-003,7.449995438667170E-003,-7.268875914958590E-003
11,0.15,8.5,0.9E+06,0.895088758680281,1.500516027903580E-002,7.832871014736148E-003,7.172289264299655E-003,-8.891897771375829E-003
11,0.15,9.0,0.9E+06,0.943230536589465,1.574704237521979E-002,8.730800177709469E-003,7.016242197510292E-003,-9.801775742726969E-003
11,0.15,9.5,0.9E+06,0.990306306881954,1.657397766341595E-002,9.725589400263662E-003,6.848388263152302E-003,-1.078496313180428E-002
11,0.15,10.0,0.9E+06,1.03614858754745,1.749814681026984E-002,1.082971059798540E-002,6.668436212284447E-003,-1.184598292274528E-002
11,0.20,0.0,0.9E+06,2.178560337771224E-012,1.007850797681950E-002,1.760732041623785E-003,8.317775935195719E-003,6.692563170318522E-013
11,0.20,1.0,0.9E+06,0.109547877300361,1.013289469733290E-002,1.830128757491960E-003,8.302765939840941E-003,-7.515656500624466E-004
11,0.20,2.0,0.9E+06,0.218850062239776,1.030492670963655E-002,2.046660890067265E-003,8.258265819569283E-003,-1.534035077372871E-003
11,0.20,3.0,0.9E+06,0.327681934514216,1.059847614197996E-002,2.415553897847372E-003,8.182922244132591E-003,-2.373571908330399E-003
11,0.20,4.0,0.9E+06,0.435762233166289,1.102379943448775E-002,2.949431531222412E-003,8.074367903265336E-003,-3.302545708349678E-003
11,0.20,5.0,0.9E+06,0.542765109979992,1.159636795211132E-002,3.666589616804390E-003,7.929778335306928E-003,-4.356011506777493E-003
11,0.20,5.5,0.9E+06,0.595732262700293,1.194499727562923E-002,4.102069247861453E-003,7.842928027767777E-003,-4.941988658033495E-003
11,0.20,6.0,0.9E+06,0.648279214800750,1.233907348683320E-002,4.593032628360305E-003,7.746040858472892E-003,-5.572495874312612E-003
11,0.20,6.5,0.9E+06,0.700359777269757,1.277970106968085E-002,5.139785452238921E-003,7.639915617441937E-003,-6.250712563233037E-003
11,0.20,7.0,0.9E+06,0.751876653699919,1.327560996520449E-002,5.752974749350867E-003,7.522635215853625E-003,-6.984316467029261E-003
11,0.20,7.5,0.9E+06,0.802759761853654,1.382911920295261E-002,6.435254086285883E-003,7.393865116666744E-003,-7.776945174413139E-003
11,0.20,8.5,0.9E+06,0.902212066635969,1.514004680684329E-002,8.039982087898273E-003,7.100064718945046E-003,-9.564188001538861E-003
11,0.20,9.0,0.9E+06,0.950517956236044,1.591368192071121E-002,8.979558865807202E-003,6.934123054904008E-003,-1.057179049445328E-002
11,0.20,9.5,0.9E+06,0.997669537425530,1.678041253060955E-002,1.002552278658908E-002,6.754889744020503E-003,-1.166185229958354E-002
11,0.20,10.0,0.9E+06,1.04345683613788,1.775603209561077E-002,1.119449439236420E-002,6.561537703246576E-003,-1.283941588484263E-002
11,0.25,0.0,0.9E+06,6.336484071819970E-014,1.008532284268217E-002,1.792395192383675E-003,8.292927650298494E-003,3.759249855850300E-013
11,0.25,1.0,0.9E+06,0.110797014682201,1.014093379625839E-002,1.863598315375414E-003,8.277335480882976E-003,-7.941288209533971E-004
11,0.25,2.0,0.9E+06,0.221345541528926,1.031670027403878E-002,2.085706474711496E-003,8.230993799327287E-003,-1.624701896193690E-003
11,0.25,3.0,0.9E+06,0.331415682234129,1.061684001983298E-002,2.464462495429517E-003,8.152377524403466E-003,-2.523575942652160E-003
11,0.25,4.0,0.9E+06,0.440720351243366,1.105227002910587E-002,3.013407583394183E-003,8.038862445711694E-003,-3.528801054882437E-003
11,0.25,5.0,0.9E+06,0.548916898761836,1.164018667821796E-002,3.753078843439277E-003,7.887107834778695E-003,-4.681872829530160E-003
11,0.25,5.5,0.9E+06,0.602461519747588,1.199897795078443E-002,4.203287627248295E-003,7.795690323536125E-003,-5.328555440946483E-003
11,0.25,6.0,0.9E+06,0.655564780013148,1.240564715795210E-002,4.712298906222254E-003,7.693348251729846E-003,-6.028761752311662E-003
11,0.25,6.5,0.9E+06,0.708172377595211,1.286255587336650E-002,5.282018402003666E-003,7.580537471362845E-003,-6.786124021139267E-003
11,0.25,7.0,0.9E+06,0.760183452247135,1.337759722897097E-002,5.922162351042093E-003,7.455434877928868E-003,-7.609662280520449E-003
11,0.25,7.5,0.9E+06,0.811511286625340,1.395547373833014E-002,6.638052587990620E-003,7.317421150339514E-003,-8.503728550116187E-003
11,0.25,8.5,0.9E+06,0.911621288966887,1.533573811271337E-002,8.335928519575569E-003,6.999809593137781E-003,-1.053695284129956E-002
11,0.25,9.0,0.9E+06,0.960088514773477,1.615936383220462E-002,9.340815746845366E-003,6.818548085359246E-003,-1.169047282367651E-002
11,0.25,9.5,0.9E+06,1.00722094349262,1.709119951611263E-002,1.047022822305954E-002,6.620971293053066E-003,-1.294503807020860E-002
11,0.25,10.0,0.9E+06,1.05274878934955,1.815323017142081E-002,1.174692694005958E-002,6.406303231361266E-003,-1.430498132428423E-002
11,0.30,0.0,0.9E+06,1.179405748411022E-012,1.009512862587566E-002,1.832839220865063E-003,8.262289405010594E-003,5.042329401239165E-013
11,0.30,1.0,0.9E+06,0.112395118251649,1.015230002903608E-002,1.906354340882839E-003,8.245945688153237E-003,-8.503146243861214E-004
11,0.30,2.0,0.9E+06,0.224538886239550,1.033289189803220E-002,2.135696843254802E-003,8.197195054777395E-003,-1.744968480924585E-003
11,0.30,3.0,0.9E+06,0.336198525748881,1.064183154473790E-002,2.527489014466169E-003,8.114342530271736E-003,-2.723880699791712E-003
11,0.30,4.0,0.9E+06,0.447075581406718,1.109083615545411E-002,3.096420804064248E-003,7.994415351389856E-003,-3.833830194188746E-003
11,0.30,5.0,0.9E+06,0.556805180913934,1.169944303160250E-002,3.866266046070786E-003,7.833176985531711E-003,-5.126122461920996E-003
11,0.30,5.5,0.9E+06,0.611093679947934,1.207205912562093E-002,4.336485522173403E-003,7.735573603447531E-003,-5.858338104886423E-003
11,0.30,6.0,0.9E+06,0.664906266461633,1.249656911724859E-002,4.870824191848019E-003,7.625744925400563E-003,-6.658049739486742E-003
11,0.30,6.5,0.9E+06,0.718177418463889,1.297628937522019E-002,5.472953238799982E-003,7.503336136420217E-003,-7.530510586627000E-003
11,0.30,7.0,0.9E+06,0.770807225976865,1.351937023293746E-002,6.152291514547520E-003,7.367078718389957E-003,-8.484330180220337E-003
11,0.30,7.5,0.9E+06,0.822664976862624,1.413351898970584E-002,6.918068738318572E-003,7.215450251387277E-003,-9.529071932290207E-003
11,0.30,8.5,0.9E+06,0.923435483100640,1.562451053395242E-002,8.763848193252682E-003,6.860662340699725E-003,-1.193323105894946E-002
11,0.30,9.0,0.9E+06,0.971886482592560,1.653500583316961E-002,9.881537164199955E-003,6.653468668969607E-003,-1.331593151923375E-002
11,0.30,9.5,0.9E+06,1.01859264421846,1.759052952062434E-002,1.116828021131674E-002,6.422249309307599E-003,-1.483590094229692E-002
11,0.30,10.0,0.9E+06,1.06305995731772,1.883429971055378E-002,1.267041065039154E-002,6.163889060162268E-003,-1.650294542053464E-002
11,0.35,0.0,0.9E+06,7.732367805941831E-013,1.010885089616590E-002,1.883239299195523E-003,8.225611596970380E-003,2.550910871423895E-013
11,0.35,1.0,0.9E+06,0.114395037300333,1.016817846746022E-002,1.959852153008876E-003,8.208326314451344E-003,-9.233588289173193E-004
11,0.35,2.0,0.9E+06,0.228539947668801,1.035509292287429E-002,2.198523498257019E-003,8.156569424617269E-003,-1.902009355236063E-003
11,0.35,3.0,0.9E+06,0.342192987871487,1.067552385326886E-002,2.607119593664045E-003,8.068404259604820E-003,-2.988693383860553E-003
11,0.35,4.0,0.9E+06,0.455050237328470,1.114225523361512E-002,3.202180603688206E-003,7.940074629926916E-003,-4.241994434028887E-003
11,0.35,5.0,0.9E+06,0.566711687743325,1.177868125019293E-002,4.012225525339225E-003,7.766455724853716E-003,-5.729416994280800E-003
11,0.35,5.5,0.9E+06,0.621932356751052,1.217048366592352E-002,4.509871668237998E-003,7.660611997685520E-003,-6.583956551971972E-003
11,0.35,6.0,0.9E+06,0.676631812889660,1.262012813446031E-002,5.080089492916329E-003,7.540038641543973E-003,-7.526862435892965E-003
11,0.35,6.5,0.9E+06,0.730719317764597,1.313313286809924E-002,5.729262455262785E-003,7.403870412836461E-003,-8.567065915629182E-003
11,0.35,7.0,0.9E+06,0.784058630846583,1.372048953002122E-002,6.470079474338114E-003,7.250410055683125E-003,-9.718021927791960E-003
11,0.35,7.5,0.9E+06,0.836470757449331,1.439459395851021E-002,7.317960775988216E-003,7.076633182522009E-003,-1.099420917233688E-002
11,0.35,8.5,0.9E+06,0.937245824457019,1.610918607112435E-002,9.460480171391811E-003,6.648705899732546E-003,-1.401773306800604E-002
11,0.35,9.0,0.9E+06,0.984335474005109,1.725765768338824E-002,1.088234428283574E-002,6.375313400552503E-003,-1.584225442498172E-002
11,0.35,9.5,0.9E+06,1.02906030536801,1.860284055335382E-002,1.252314642709698E-002,6.079694126256824E-003,-1.783309529223421E-002
11,0.35,10.0,0.9E+06,1.07161568500670,2.012441452649208E-002,1.434991719549811E-002,5.774497330993966E-003,-1.993149916858329E-002
11,0.40,0.0,0.9E+06,2.114581784413289E-012,1.012807791100021E-002,1.945494256038453E-003,8.182583654961752E-003,7.348375380411554E-013
11,0.40,1.0,0.9E+06,0.116873658561497,1.019013998980810E-002,2.026029969541430E-003,8.164110020266672E-003,-1.017761381180382E-003
11,0.40,2.0,0.9E+06,0.233500850997733,1.038531745154806E-002,2.276691761306069E-003,8.108625690241992E-003,-2.107205254989917E-003
11,0.40,3.0,0.9E+06,0.349632165262257,1.072073176304054E-002,2.707075974548305E-003,8.013655788492237E-003,-3.339788576772149E-003
11,0.40,4.0,0.9E+06,0.464961467221983,1.121109014115027E-002,3.336577272459916E-003,7.874512868690344E-003,-4.792529415604233E-003
11,0.40,5.0,0.9E+06,0.579039397735553,1.188549190654691E-002,4.201067439986932E-003,7.684424466559982E-003,-6.558738838850579E-003
11,0.40,5.5,0.9E+06,0.635411228015481,1.230530402844374E-002,4.738671339194041E-003,7.566632689249709E-003,-7.593744185451786E-003
11,0.40,6.0,0.9E+06,0.691181607817890,1.279272993925702E-002,5.362657275274699E-003,7.430072663982313E-003,-8.752835348273549E-003
11,0.40,6.5,0.9E+06,0.746195269202675,1.336053503620538E-002,6.088922672008168E-003,7.271612364197204E-003,-1.005470206137406E-002
11,0.40,7.0,0.9E+06,0.800137897191219,1.403494020882477E-002,6.950068862929440E-003,7.084871345895324E-003,-1.153332658646053E-002
11,0.40,7.5,0.9E+06,0.852599111378630,1.484914306913829E-002,7.986512533773957E-003,6.862630535364335E-003,-1.322445453531569E-002
11,0.40,8.5,0.9E+06,0.951933280256083,1.697971577913604E-002,1.065363402081063E-002,6.326081758325410E-003,-1.731367589259119E-002
11,0.40,9.0,0.9E+06,0.989441574301495,1.916545451204052E-002,1.336166189665278E-002,5.803792615387769E-003,-2.031999658000535E-002
11,0.40,9.5,0.9E+06,1.01089546368263,2.278168246284307E-002,1.767001182162448E-002,5.111670641218571E-003,-2.386802893024823E-002
11,0.40,10.0,0.9E+06,1.01535833164427,2.803181167576754E-002,2.362709450030445E-002,4.404717175463117E-003,-2.673571231877915E-002
11,0.45,0.0,0.9E+06,2.712622986476843E-012,1.015480322158367E-002,2.022084916170076E-003,8.132718305413594E-003,9.349482993359359E-013
11,0.45,1.0,0.9E+06,0.119937496550570,1.022049557048122E-002,2.107751587396270E-003,8.112743983084954E-003,-1.141034107380432E-003
11,0.45,2.0,0.9E+06,0.239636820172560,1.042648873362560E-002,2.373867128715244E-003,8.052621604910352E-003,-2.378870144451282E-003
11,0.45,3.0,0.9E+06,0.358854872779699,1.078176185062760E-002,2.832843748714026E-003,7.948918101913574E-003,-3.812251316492802E-003
11,0.45,4.0,0.9E+06,0.477275849748966,1.130460347409150E-002,3.508893696847582E-003,7.795709777243910E-003,-5.550643272056921E-003
11,0.45,5.0,0.9E+06,0.594366613687700,1.203347450665491E-002,4.451280957207017E-003,7.582193549447893E-003,-7.735114710129899E-003
11,0.45,5.5,0.9E+06,0.652114109262283,1.249942420270714E-002,5.054665753794471E-003,7.444758448912665E-003,-9.055694398529580E-003
11,0.45,6.0,0.9E+06,0.708955290494592,1.306644419341666E-002,5.790238834341391E-003,7.276205359075273E-003,-1.058413844710491E-002
11,0.45,6.5,0.9E+06,0.764912058762095,1.372794964968280E-002,6.642765532890518E-003,7.085184116792274E-003,-1.232600307505483E-002
11,0.45,7.0,0.9E+06,0.819738402355198,1.451136011029708E-002,7.645993905291415E-003,6.865366205005661E-003,-1.433015460814488E-002
11,0.45,7.5,0.9E+06,0.867950830358278,1.589923840000929E-002,9.432333282453173E-003,6.466905117556111E-003,-1.711564625879701E-002
11,0.45,8.5,0.9E+06,0.927561149384016,2.184325552041978E-002,1.658767605219791E-002,5.255579468221878E-003,-2.496873633691757E-002
11,0.45,9.0,0.9E+06,0.932934912701824,2.717146990739594E-002,2.266009107595432E-002,4.511378831441587E-003,-2.829385356800210E-002
11,0.45,9.5,0.9E+06,0.919298357718614,3.440238274883406E-002,3.051910533008491E-002,3.883277418749126E-003,-2.877115167372695E-002
11,0.45,10.0,0.9E+06,0.882477594846072,4.274095950875520E-002,3.916303928856928E-002,3.577920220185925E-003,-2.499203371130505E-002
11,0.50,0.0,0.9E+06,1.856497486123210E-012,1.019222560962866E-002,2.116938671084235E-003,8.075286938544420E-003,6.679639480422495E-013
11,0.50,1.0,0.9E+06,0.123742034145203,1.026242601744811E-002,2.208990135241702E-003,8.053435882206405E-003,-1.305118922290835E-003
11,0.50,2.0,0.9E+06,0.247272614499195,1.048278998462316E-002,2.495354416530505E-003,7.987435568092650E-003,-2.746294262459407E-003
